日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2021-06-01,0.997,1.019,1.019,0.995,4344415,438290192.0,2.39,1.6,0.016,0.56
2021-06-02,1.021,1.014,1.027,1.013,1497941,152580695.0,1.37,-0.49,-0.005,0.19
2021-06-03,1.018,1.011,1.025,1.01,1039006,105813063.0,1.48,-0.3,-0.003,0.13
2021-06-04,1.011,1.006,1.014,1.004,703026,70907612.0,0.99,-0.49,-0.005,0.09
2021-06-07,1.008,1.002,1.01,0.998,641373,64247852.0,1.19,-0.4,-0.004,0.08
2021-06-08,1.002,0.992,1.005,0.99,827086,82314592.0,1.5,-1.0,-0.01,0.11
2021-06-09,0.992,0.991,0.996,0.988,414685,41130375.0,0.81,-0.1,-0.001,0.05
2021-06-10,0.989,0.991,1.0,0.989,982557,97792391.0,1.11,0.0,0.0,0.13
2021-06-11,0.995,0.991,1.0,0.99,516128,51306122.0,1.01,0.0,0.0,0.07
2021-06-15,0.995,0.986,0.997,0.98,587525,58013552.0,1.72,-0.5,-0.005,0.08
2021-06-16,0.985,0.976,0.985,0.975,473120,46337945.0,1.01,-1.01,-0.01,0.06
2021-06-17,0.974,0.983,0.983,0.969,573869,56095344.0,1.43,0.72,0.007,0.07
2021-06-18,0.986,1.0,1.006,0.986,857950,85861026.0,2.03,1.73,0.017,0.11
2021-06-21,0.997,0.992,0.999,0.989,545124,54135486.0,1.0,-0.8,-0.008,0.07
2021-06-22,0.994,0.982,0.994,0.981,439229,43270555.0,1.31,-1.01,-0.01,0.06
2021-06-23,0.986,1.004,1.006,0.983,952941,95025093.0,2.34,2.24,0.022,0.12
2021-06-24,1.004,1.006,1.011,1.002,845045,85125798.0,0.9,0.2,0.002,0.11
2021-06-25,1.011,1.026,1.027,1.01,1345504,137422779.0,1.69,1.99,0.02,0.17
2021-06-28,1.026,1.03,1.034,1.025,587774,60465951.0,0.88,0.39,0.004,0.08
2021-06-29,1.031,1.017,1.037,1.017,515878,52985373.0,1.94,-1.26,-0.013,0.07
2021-06-30,1.022,1.021,1.029,1.018,418318,42793707.0,1.08,0.39,0.004,0.05
2021-07-01,1.02,1.01,1.023,1.009,305476,30946565.0,1.37,-1.08,-0.011,0.04
2021-07-02,1.012,0.99,1.013,0.988,680451,67598932.0,2.48,-1.98,-0.02,0.09
2021-07-05,0.99,0.969,0.991,0.964,1019550,99123517.0,2.73,-2.12,-0.021,0.13
2021-07-06,0.97,0.96,0.972,0.952,768878,73692124.0,2.06,-0.93,-0.009,0.1
2021-07-07,0.952,0.952,0.957,0.946,796996,75890132.0,1.15,-0.83,-0.008,0.1
2021-07-08,0.955,0.924,0.956,0.92,1160243,108289618.0,3.78,-2.94,-0.028,0.15
2021-07-09,0.923,0.937,0.938,0.904,1041104,96229503.0,3.68,1.41,0.013,0.13
2021-07-12,0.944,0.943,0.951,0.933,757138,71197415.0,1.92,0.64,0.006,0.1
2021-07-13,0.946,0.959,0.966,0.943,792914,75894579.0,2.44,1.7,0.016,0.1
2021-07-14,0.956,0.959,0.965,0.956,442769,42582603.0,0.94,0.0,0.0,0.06
2021-07-15,0.963,0.962,0.963,0.956,378208,36315719.0,0.73,0.31,0.003,0.05
2021-07-16,0.962,0.957,0.962,0.953,359422,34395782.0,0.94,-0.52,-0.005,0.05
2021-07-19,0.955,0.937,0.955,0.933,507901,47632544.0,2.3,-2.09,-0.02,0.07
2021-07-20,0.93,0.925,0.939,0.92,925962,85866990.0,2.03,-1.28,-0.012,0.12
2021-07-21,0.928,0.92,0.932,0.918,783252,72284436.0,1.51,-0.54,-0.005,0.1
2021-07-22,0.925,0.933,0.936,0.925,480746,44826556.0,1.2,1.41,0.013,0.06
2021-07-23,0.934,0.918,0.937,0.917,551510,50895147.0,2.14,-1.61,-0.015,0.07
2021-07-26,0.9,0.867,0.902,0.855,1514906,132278020.0,5.12,-5.56,-0.051,0.2
2021-07-27,0.858,0.796,0.858,0.792,2238989,184798827.0,7.61,-8.19,-0.071,0.29
2021-07-28,0.808,0.805,0.818,0.785,2113395,169142361.0,4.15,1.13,0.009,0.27
2021-07-29,0.837,0.859,0.866,0.836,2159416,184317733.0,3.73,6.71,0.054,0.28
2021-07-30,0.851,0.839,0.851,0.83,1299122,109047139.0,2.44,-2.33,-0.02,0.17
2021-08-02,0.842,0.851,0.856,0.836,1279618,108540208.0,2.38,1.43,0.012,0.16
2021-08-03,0.852,0.841,0.852,0.825,1267360,106047667.0,3.17,-1.18,-0.01,0.16
2021-08-04,0.838,0.859,0.867,0.831,1386594,118294088.0,4.28,2.14,0.018,0.18
2021-08-05,0.857,0.84,0.866,0.839,1231879,105033474.0,3.14,-2.21,-0.019,0.16
2021-08-06,0.844,0.843,0.847,0.835,896145,75476304.0,1.43,0.36,0.003,0.12
2021-08-09,0.832,0.842,0.847,0.827,1129662,94780757.0,2.37,-0.12,-0.001,0.15
2021-08-10,0.848,0.856,0.858,0.842,1175194,99804740.0,1.9,1.66,0.014,0.15
2021-08-11,0.857,0.858,0.864,0.851,1007977,86396322.0,1.52,0.23,0.002,0.13
2021-08-12,0.855,0.845,0.857,0.843,861597,73285951.0,1.63,-1.52,-0.013,0.11
2021-08-13,0.844,0.826,0.844,0.823,1143912,94937065.0,2.49,-2.25,-0.019,0.15
2021-08-16,0.825,0.807,0.825,0.806,1389830,112849588.0,2.3,-2.3,-0.019,0.18
2021-08-17,0.805,0.784,0.805,0.78,2002226,158635623.0,3.1,-2.85,-0.023,0.26
2021-08-18,0.784,0.785,0.791,0.781,1146369,90201387.0,1.28,0.13,0.001,0.15
2021-08-19,0.788,0.768,0.788,0.765,2013966,155761454.0,2.93,-2.17,-0.017,0.26
2021-08-20,0.765,0.744,0.765,0.731,3074261,229972981.0,4.43,-3.13,-0.024,0.4
2021-08-23,0.757,0.76,0.774,0.755,1814757,138814693.0,2.55,2.15,0.016,0.23
2021-08-24,0.772,0.799,0.8,0.772,2536632,199974804.0,3.68,5.13,0.039,0.33
2021-08-25,0.822,0.805,0.833,0.803,2817324,230203316.0,3.75,0.75,0.006,0.36
2021-08-26,0.806,0.79,0.811,0.782,1812798,144288544.0,3.6,-1.86,-0.015,0.23
2021-08-27,0.792,0.79,0.81,0.79,1335492,107029651.0,2.53,0.0,0.0,0.17
2021-08-30,0.796,0.799,0.804,0.788,1685876,134517844.0,2.03,1.14,0.009,0.22
2021-08-31,0.802,0.818,0.819,0.791,1708027,137356734.0,3.5,2.38,0.019,0.22
2021-09-01,0.828,0.836,0.852,0.822,2841672,238692829.0,3.67,2.2,0.018,0.37
2021-09-02,0.854,0.848,0.864,0.845,1561561,133415785.0,2.27,1.44,0.012,0.2
2021-09-03,0.85,0.837,0.85,0.834,1213023,101927004.0,1.89,-1.3,-0.011,0.16
2021-09-06,0.838,0.845,0.848,0.832,1463710,123558592.0,1.91,0.96,0.008,0.19
2021-09-07,0.856,0.863,0.868,0.851,1208275,104152480.0,2.01,2.13,0.018,0.16
2021-09-08,0.866,0.859,0.872,0.851,1400451,120766011.0,2.43,-0.46,-0.004,0.18
2021-09-09,0.846,0.825,0.846,0.824,2858692,237738647.0,2.56,-3.96,-0.034,0.37
2021-09-10,0.83,0.835,0.843,0.828,1332069,111526652.0,1.82,1.21,0.01,0.17
2021-09-13,0.83,0.819,0.83,0.814,1109598,91079707.0,1.92,-1.92,-0.016,0.14
2021-09-14,0.824,0.809,0.828,0.807,1318157,107955807.0,2.56,-1.22,-0.01,0.17
2021-09-15,0.805,0.789,0.805,0.788,1444416,115121962.0,2.1,-2.47,-0.02,0.19
2021-09-16,0.788,0.773,0.793,0.771,2675234,208941065.0,2.79,-2.03,-0.016,0.34
2021-09-17,0.778,0.807,0.808,0.778,1704043,135675191.0,3.88,4.4,0.034,0.22
2021-09-22,0.786,0.796,0.797,0.785,578442,45857628.0,1.49,-1.36,-0.011,0.07
2021-09-23,0.805,0.789,0.808,0.786,1645792,130904640.0,2.76,-0.88,-0.007,0.21
2021-09-24,0.791,0.776,0.792,0.774,1429886,112066145.0,2.28,-1.65,-0.013,0.18
2021-09-27,0.777,0.767,0.782,0.765,1503959,116115894.0,2.19,-1.16,-0.009,0.19
2021-09-28,0.772,0.78,0.783,0.769,1428882,110986624.0,1.83,1.69,0.013,0.18
2021-09-29,0.768,0.771,0.772,0.757,1685209,128803797.0,1.92,-1.15,-0.009,0.22
2021-09-30,0.764,0.767,0.769,0.759,1577526,120381387.0,1.3,-0.52,-0.004,0.2
2021-10-08,0.791,0.774,0.796,0.769,2066648,160483714.0,3.52,0.91,0.007,0.27
2021-10-11,0.782,0.795,0.802,0.782,1825716,144962214.0,2.58,2.71,0.021,0.24
2021-10-12,0.786,0.777,0.789,0.775,1654841,129359081.0,1.76,-2.26,-0.018,0.21
2021-10-13,0.777,0.782,0.782,0.773,656915,51022875.0,1.16,0.64,0.005,0.08
2021-10-14,0.786,0.788,0.789,0.784,548733,43216346.0,0.64,0.77,0.006,0.07
2021-10-15,0.785,0.783,0.786,0.777,1157479,90491151.0,1.14,-0.63,-0.005,0.15
2021-10-18,0.786,0.777,0.788,0.775,1012397,78770584.0,1.66,-0.77,-0.006,0.13
2021-10-19,0.785,0.806,0.806,0.783,1725539,137723204.0,2.96,3.73,0.029,0.22
2021-10-20,0.821,0.826,0.833,0.816,2225038,183653623.0,2.11,2.48,0.02,0.29
2021-10-21,0.828,0.817,0.831,0.811,1222124,100352426.0,2.42,-1.09,-0.009,0.16
2021-10-22,0.823,0.836,0.84,0.823,2332953,194640658.0,2.08,2.33,0.019,0.3
2021-10-25,0.833,0.837,0.842,0.829,1380390,115513886.0,1.56,0.12,0.001,0.18
2021-10-26,0.84,0.82,0.84,0.818,986644,81680209.0,2.63,-2.03,-0.017,0.13
2021-10-27,0.81,0.795,0.812,0.793,1545311,123248013.0,2.32,-3.05,-0.025,0.2
2021-10-28,0.8,0.798,0.81,0.795,909396,72989065.0,1.89,0.38,0.003,0.12
2021-10-29,0.8,0.791,0.8,0.789,1008572,80000666.0,1.38,-0.88,-0.007,0.13
2021-11-01,0.786,0.78,0.787,0.777,1611341,125842626.0,1.26,-1.39,-0.011,0.21
2021-11-02,0.797,0.784,0.808,0.783,1822942,145353378.0,3.21,0.51,0.004,0.23
2021-11-03,0.783,0.777,0.787,0.77,2178787,169004203.0,2.17,-0.89,-0.007,0.28
2021-11-04,0.781,0.784,0.79,0.781,1082920,85072643.0,1.16,0.9,0.007,0.14
2021-11-05,0.781,0.78,0.787,0.777,917924,71827579.0,1.28,-0.51,-0.004,0.12
2021-11-08,0.777,0.766,0.777,0.766,1578415,121384471.0,1.41,-1.79,-0.014,0.2
2021-11-09,0.773,0.769,0.775,0.761,975403,74876299.0,1.83,0.39,0.003,0.13
2021-11-10,0.768,0.774,0.775,0.762,1344818,103339438.0,1.69,0.65,0.005,0.17
2021-11-11,0.775,0.802,0.803,0.774,2061253,162339492.0,3.75,3.62,0.028,0.27
2021-11-12,0.811,0.806,0.813,0.801,1635935,132102703.0,1.5,0.5,0.004,0.21
2021-11-15,0.813,0.809,0.815,0.807,1003897,81380417.0,0.99,0.37,0.003,0.13
2021-11-16,0.814,0.821,0.825,0.81,1625155,132947942.0,1.85,1.48,0.012,0.21
2021-11-17,0.822,0.819,0.822,0.812,938027,76698047.0,1.22,-0.24,-0.002,0.12
2021-11-18,0.803,0.797,0.805,0.794,1743696,139232975.0,1.34,-2.69,-0.022,0.22
2021-11-19,0.783,0.792,0.794,0.78,1420597,111766649.0,1.76,-0.63,-0.005,0.18
2021-11-22,0.794,0.788,0.797,0.786,1367318,108106689.0,1.39,-0.51,-0.004,0.18
2021-11-23,0.78,0.781,0.782,0.776,1370484,106779371.0,0.76,-0.89,-0.007,0.18
2021-11-24,0.78,0.781,0.785,0.774,1634594,127419302.0,1.41,0.0,0.0,0.21
2021-11-25,0.783,0.784,0.785,0.772,1381925,107773500.0,1.66,0.38,0.003,0.18
2021-11-26,0.777,0.766,0.778,0.763,2290635,176172991.0,1.91,-2.3,-0.018,0.29
2021-11-29,0.757,0.754,0.768,0.751,1988065,150536975.0,2.22,-1.57,-0.012,0.26
2021-11-30,0.754,0.736,0.756,0.732,3282537,243844497.0,3.18,-2.39,-0.018,0.42
2021-12-01,0.74,0.748,0.751,0.739,1254774,93633976.0,1.63,1.63,0.012,0.16
2021-12-02,0.739,0.74,0.744,0.735,1405192,103821037.0,1.2,-1.07,-0.008,0.18
2021-12-03,0.734,0.731,0.737,0.724,2980536,217343579.0,1.76,-1.22,-0.009,0.38
2021-12-06,0.714,0.703,0.719,0.703,3886879,276290800.0,2.19,-3.83,-0.028,0.5
2021-12-07,0.717,0.728,0.729,0.711,2589404,186122282.0,2.56,3.56,0.025,0.33
2021-12-08,0.735,0.736,0.74,0.731,3461685,254770145.0,1.24,1.1,0.008,0.45
2021-12-09,0.739,0.745,0.748,0.739,1996165,148602472.0,1.22,1.22,0.009,0.26
2021-12-10,0.743,0.74,0.751,0.739,1256129,93603537.0,1.61,-0.67,-0.005,0.16
2021-12-13,0.747,0.744,0.757,0.743,4902214,368341712.0,1.89,0.54,0.004,0.63
2021-12-14,0.736,0.723,0.738,0.723,2176274,158599889.0,2.02,-2.82,-0.021,0.28
2021-12-15,0.724,0.711,0.727,0.71,2170267,155953557.0,2.35,-1.66,-0.012,0.28
2021-12-16,0.712,0.709,0.713,0.701,3195553,225739278.0,1.69,-0.28,-0.002,0.41
2021-12-17,0.708,0.7,0.709,0.698,2813146,197570536.0,1.55,-1.27,-0.009,0.36
2021-12-20,0.698,0.681,0.702,0.68,4391738,302775744.0,3.14,-2.71,-0.019,0.57
2021-12-21,0.678,0.689,0.69,0.674,2960679,201601017.0,2.35,1.17,0.008,0.38
2021-12-22,0.699,0.694,0.704,0.692,1939961,135529272.0,1.74,0.73,0.005,0.25
2021-12-23,0.697,0.695,0.701,0.688,2362112,164230267.0,1.87,0.14,0.001,0.3
2021-12-24,0.699,0.692,0.7,0.69,1417320,98354654.0,1.44,-0.43,-0.003,0.18
2021-12-27,0.692,0.692,0.695,0.691,825209,57199729.0,0.58,0.0,0.0,0.11
2021-12-28,0.694,0.686,0.695,0.681,1375188,94389805.0,2.02,-0.87,-0.006,0.18
2021-12-29,0.683,0.673,0.683,0.672,2280840,154066790.0,1.6,-1.9,-0.013,0.29
2021-12-30,0.672,0.675,0.681,0.667,1942252,130833717.0,2.08,0.3,0.002,0.25
2021-12-31,0.697,0.698,0.7,0.694,2747251,191545033.0,0.89,3.41,0.023,0.35
2022-01-04,0.697,0.687,0.698,0.684,3528847,243379812.0,2.01,-1.58,-0.011,0.45
2022-01-05,0.68,0.661,0.68,0.66,5062168,337148304.0,2.91,-3.78,-0.026,0.65
2022-01-06,0.653,0.653,0.662,0.646,3836559,250338253.0,2.42,-1.21,-0.008,0.49
2022-01-07,0.669,0.673,0.674,0.664,3364413,225034686.0,1.53,3.06,0.02,0.43
2022-01-10,0.673,0.687,0.691,0.67,3770881,258172448.0,3.12,2.08,0.014,0.49
2022-01-11,0.685,0.684,0.694,0.683,2266181,156042524.0,1.6,-0.44,-0.003,0.29
2022-01-12,0.704,0.715,0.716,0.702,5269316,374163504.0,2.05,4.53,0.031,0.68
2022-01-13,0.721,0.707,0.724,0.704,2151752,153253335.0,2.8,-1.12,-0.008,0.28
2022-01-14,0.691,0.702,0.703,0.689,2455800,171215472.0,1.98,-0.71,-0.005,0.32
2022-01-17,0.702,0.7,0.708,0.696,1622186,113691629.0,1.71,-0.28,-0.002,0.21
2022-01-18,0.703,0.701,0.714,0.699,2786249,196936689.0,2.14,0.14,0.001,0.36
2022-01-19,0.698,0.691,0.705,0.687,3440173,238703330.0,2.57,-1.43,-0.01,0.44
2022-01-20,0.693,0.718,0.719,0.692,3494062,247687422.0,3.91,3.91,0.027,0.45
2022-01-21,0.713,0.715,0.722,0.708,2775287,198528902.0,1.95,-0.42,-0.003,0.36
2022-01-24,0.702,0.7,0.705,0.696,2832423,198348081.0,1.26,-2.1,-0.015,0.36
2022-01-25,0.688,0.678,0.69,0.677,4687269,319858880.0,1.86,-3.14,-0.022,0.6
2022-01-26,0.678,0.682,0.689,0.672,3018396,205854248.0,2.51,0.59,0.004,0.39
2022-01-27,0.667,0.656,0.672,0.654,4339898,287095280.0,2.64,-3.81,-0.026,0.56
2022-01-28,0.66,0.653,0.662,0.643,4105094,267066047.0,2.9,-0.46,-0.003,0.53
2022-02-07,0.68,0.673,0.682,0.667,2972020,200220597.0,2.3,3.06,0.02,0.38
2022-02-08,0.669,0.668,0.672,0.661,2202540,146772365.0,1.63,-0.74,-0.005,0.28
2022-02-09,0.68,0.689,0.691,0.679,2860757,196119610.0,1.8,3.14,0.021,0.37
2022-02-10,0.698,0.69,0.7,0.683,2239535,154866439.0,2.47,0.15,0.001,0.29
2022-02-11,0.683,0.682,0.692,0.679,2303136,157766495.0,1.88,-1.16,-0.008,0.3
2022-02-14,0.674,0.675,0.678,0.669,1824292,122872005.0,1.32,-1.03,-0.007,0.23
2022-02-15,0.671,0.672,0.68,0.67,2539744,171108718.0,1.48,-0.44,-0.003,0.33
2022-02-16,0.684,0.681,0.687,0.68,2750581,187856993.0,1.04,1.34,0.009,0.35
2022-02-17,0.682,0.685,0.691,0.68,2660369,182413355.0,1.62,0.59,0.004,0.34
2022-02-18,0.681,0.677,0.69,0.676,2660616,182447627.0,2.04,-1.17,-0.008,0.34
2022-02-21,0.66,0.656,0.665,0.653,4570819,301158336.0,1.77,-3.1,-0.021,0.59
2022-02-22,0.638,0.636,0.646,0.632,5678874,361933936.0,2.13,-3.05,-0.02,0.73
2022-02-23,0.638,0.647,0.648,0.635,3826692,245743090.0,2.04,1.73,0.011,0.49
2022-02-24,0.634,0.624,0.636,0.614,7713882,483134544.0,3.4,-3.55,-0.023,0.99
2022-02-25,0.631,0.623,0.635,0.622,5181490,325190656.0,2.08,-0.16,-0.001,0.67
2022-02-28,0.624,0.617,0.626,0.612,4388435,270848576.0,2.25,-0.96,-0.006,0.56
2022-03-01,0.622,0.629,0.629,0.62,3941116,245872941.0,1.46,1.94,0.012,0.51
2022-03-02,0.624,0.613,0.627,0.613,5749967,356163536.0,2.23,-2.54,-0.016,0.74
2022-03-03,0.615,0.603,0.616,0.601,5178632,313772800.0,2.45,-1.63,-0.01,0.67
2022-03-04,0.581,0.577,0.585,0.576,6774413,393390288.0,1.49,-4.31,-0.026,0.87
2022-03-07,0.556,0.556,0.562,0.546,6645648,368286192.0,2.77,-3.64,-0.021,0.86
2022-03-08,0.553,0.535,0.558,0.532,9109019,496305648.0,4.68,-3.78,-0.021,1.17
2022-03-09,0.54,0.53,0.544,0.515,10355374,547031344.0,5.42,-0.93,-0.005,1.33
2022-03-10,0.549,0.537,0.554,0.534,10753654,586339760.0,3.77,1.32,0.007,1.38
2022-03-11,0.506,0.517,0.518,0.495,20910279,1059394656.0,4.28,-3.72,-0.02,2.69
2022-03-14,0.497,0.474,0.499,0.473,22267583,1079338000.0,5.03,-8.32,-0.043,2.87
2022-03-15,0.445,0.431,0.473,0.427,43436280,1949182064.0,9.7,-9.07,-0.043,5.59
2022-03-16,0.45,0.474,0.474,0.442,23069397,1046115568.0,7.42,9.98,0.043,2.97
2022-03-17,0.521,0.521,0.521,0.521,1538072,80133551.0,0.0,9.92,0.047,0.2
2022-03-18,0.521,0.548,0.554,0.516,33844228,1806181408.0,7.29,5.18,0.027,4.36
2022-03-21,0.563,0.541,0.566,0.536,15620035,855047824.0,5.47,-1.28,-0.007,2.01
2022-03-22,0.541,0.554,0.559,0.539,10064667,552441920.0,3.7,2.4,0.013,1.3
2022-03-23,0.575,0.582,0.595,0.572,14631810,853804928.0,4.15,5.05,0.028,1.88
2022-03-24,0.572,0.567,0.581,0.566,7989116,458768240.0,2.58,-2.58,-0.015,1.03
2022-03-25,0.557,0.532,0.565,0.53,11090504,606339744.0,6.17,-6.17,-0.035,1.43
2022-03-28,0.534,0.545,0.555,0.525,11633349,631566832.0,5.64,2.44,0.013,1.5
2022-03-29,0.553,0.557,0.562,0.551,6156883,342576400.0,2.02,2.2,0.012,0.79
2022-03-30,0.569,0.566,0.573,0.558,6872324,388840720.0,2.69,1.62,0.009,0.88
2022-03-31,0.564,0.552,0.565,0.549,4856521,269586048.0,2.83,-2.47,-0.014,0.63
2022-04-01,0.538,0.546,0.549,0.531,5863686,316704816.0,3.26,-1.09,-0.006,0.75
2022-04-06,0.563,0.563,0.565,0.557,5575191,313337856.0,1.47,3.11,0.017,0.72
2022-04-07,0.55,0.546,0.565,0.545,6624337,367032128.0,3.55,-3.02,-0.017,0.85
2022-04-08,0.541,0.537,0.542,0.529,6458844,345623472.0,2.38,-1.65,-0.009,0.83
2022-04-11,0.532,0.509,0.532,0.508,7095050,366862160.0,4.47,-5.21,-0.028,0.91
2022-04-12,0.519,0.522,0.526,0.502,9729115,500222112.0,4.72,2.55,0.013,1.25
2022-04-13,0.514,0.518,0.525,0.51,5999899,311036496.0,2.87,-0.77,-0.004,0.77
2022-04-14,0.526,0.526,0.529,0.52,5391646,283281664.0,1.74,1.54,0.008,0.69
2022-04-15,0.52,0.516,0.52,0.513,1742437,89886408.0,1.33,-1.9,-0.01,0.22
2022-04-18,0.512,0.51,0.513,0.508,1306688,66617269.0,0.97,-1.16,-0.006,0.17
2022-04-19,0.513,0.507,0.519,0.505,4268863,217419699.0,2.75,-0.59,-0.003,0.55
2022-04-20,0.509,0.507,0.516,0.505,4065416,207057731.0,2.17,0.0,0.0,0.52
2022-04-21,0.496,0.491,0.501,0.486,6653701,328471392.0,2.96,-3.16,-0.016,0.86
2022-04-22,0.477,0.493,0.499,0.475,8615268,421265072.0,4.89,0.41,0.002,1.11
2022-04-25,0.484,0.474,0.491,0.473,6996109,338566720.0,3.65,-3.85,-0.019,0.9
2022-04-26,0.486,0.492,0.504,0.484,8228732,406569840.0,4.22,3.8,0.018,1.06
2022-04-27,0.487,0.501,0.503,0.485,10248256,508263424.0,3.66,1.83,0.009,1.32
2022-04-28,0.509,0.511,0.511,0.499,11019232,556607184.0,2.4,2.0,0.01,1.42
2022-04-29,0.515,0.56,0.562,0.513,20263374,1106243680.0,9.59,9.59,0.049,2.61
2022-05-05,0.555,0.543,0.555,0.542,7338215,402351456.0,2.32,-3.04,-0.017,0.94
2022-05-06,0.519,0.515,0.526,0.513,9408669,488115440.0,2.39,-5.16,-0.028,1.21
2022-05-09,0.503,0.502,0.504,0.498,3406320,170724470.0,1.17,-2.52,-0.013,0.44
2022-05-10,0.486,0.502,0.506,0.484,9931989,494266384.0,4.38,0.0,0.0,1.28
2022-05-11,0.5,0.516,0.532,0.499,13030716,676467280.0,6.57,2.79,0.014,1.68
2022-05-12,0.506,0.502,0.515,0.499,10614496,538222512.0,3.1,-2.71,-0.014,1.37
2022-05-13,0.513,0.523,0.524,0.512,9428614,489646640.0,2.39,4.18,0.021,1.21
2022-05-16,0.539,0.523,0.541,0.519,8957948,472483600.0,4.21,0.0,0.0,1.15
2022-05-17,0.537,0.552,0.553,0.533,12953070,705345792.0,3.82,5.54,0.029,1.67
2022-05-18,0.55,0.546,0.553,0.538,11272620,614295040.0,2.72,-1.09,-0.006,1.45
2022-05-19,0.528,0.533,0.537,0.524,13191591,698868496.0,2.38,-2.38,-0.013,1.7
2022-05-20,0.546,0.549,0.551,0.542,11377800,621962576.0,1.69,3.0,0.016,1.46
2022-05-23,0.548,0.535,0.549,0.532,12733968,684249856.0,3.1,-2.55,-0.014,1.64
2022-05-24,0.531,0.512,0.536,0.511,12407190,650046560.0,4.67,-4.3,-0.023,1.6
2022-05-25,0.511,0.519,0.52,0.51,8526584,439053360.0,1.95,1.37,0.007,1.1
2022-05-26,0.521,0.518,0.523,0.509,11357064,587206320.0,2.7,-0.19,-0.001,1.46
2022-05-27,0.543,0.537,0.547,0.533,11468835,619414464.0,2.7,3.67,0.019,1.48
2022-05-30,0.545,0.554,0.555,0.543,10682083,587704864.0,2.23,3.17,0.017,1.38
2022-05-31,0.554,0.57,0.575,0.552,12284858,693630560.0,4.15,2.89,0.016,1.58
2022-06-01,0.566,0.567,0.574,0.56,9099014,514736032.0,2.46,-0.53,-0.003,1.17
2022-06-02,0.56,0.564,0.564,0.555,8815465,493688208.0,1.59,-0.53,-0.003,1.13
2022-06-06,0.57,0.579,0.58,0.563,11730029,673376768.0,3.01,2.66,0.015,1.51
2022-06-07,0.585,0.589,0.597,0.579,12192766,716813808.0,3.11,1.73,0.01,1.57
2022-06-08,0.6,0.612,0.612,0.599,10271313,623223744.0,2.21,3.9,0.023,1.32
2022-06-09,0.626,0.601,0.628,0.597,11152726,680489840.0,5.07,-1.8,-0.011,1.44
2022-06-10,0.59,0.616,0.621,0.587,10880212,662549744.0,5.66,2.5,0.015,1.4
2022-06-13,0.6,0.594,0.611,0.59,10426811,625987760.0,3.41,-3.57,-0.022,1.34
2022-06-14,0.585,0.598,0.598,0.578,11215088,658967312.0,3.37,0.67,0.004,1.44
2022-06-15,0.605,0.601,0.612,0.6,11293814,684629328.0,2.01,0.5,0.003,1.45
2022-06-16,0.608,0.585,0.613,0.584,12329809,736844336.0,4.83,-2.66,-0.016,1.59
2022-06-17,0.578,0.595,0.599,0.575,11069948,655056864.0,4.1,1.71,0.01,1.42
2022-06-20,0.594,0.597,0.597,0.583,9938681,587295984.0,2.35,0.34,0.002,1.28
2022-06-21,0.6,0.606,0.61,0.592,9270267,557685728.0,3.02,1.51,0.009,1.19
2022-06-22,0.609,0.591,0.61,0.59,9168974,549655632.0,3.3,-2.48,-0.015,1.18
2022-06-23,0.594,0.601,0.603,0.586,10632776,633314624.0,2.88,1.69,0.01,1.37
2022-06-24,0.607,0.624,0.625,0.605,9900549,609350512.0,3.33,3.83,0.023,1.27
2022-06-27,0.63,0.645,0.656,0.63,18459151,1191524176.0,4.17,3.37,0.021,2.38
2022-06-28,0.644,0.654,0.657,0.632,15408729,991303632.0,3.88,1.4,0.009,1.98
2022-06-29,0.647,0.63,0.652,0.626,17507581,1118070720.0,3.98,-3.67,-0.024,2.25
2022-06-30,0.63,0.623,0.638,0.617,14394891,907086576.0,3.33,-1.11,-0.007,1.85
2022-07-01,0.625,0.618,0.626,0.615,3198021,198128500.0,1.77,-0.8,-0.005,0.41
2022-07-04,0.62,0.627,0.629,0.614,11204170,698527712.0,2.43,1.46,0.009,1.44
2022-07-05,0.635,0.625,0.639,0.621,9912151,624033344.0,2.87,-0.32,-0.002,1.28
2022-07-06,0.627,0.61,0.63,0.604,11698608,721668960.0,4.16,-2.4,-0.015,1.51
2022-07-07,0.607,0.611,0.615,0.597,8925749,541933856.0,2.95,0.16,0.001,1.15
2022-07-08,0.622,0.615,0.624,0.611,10546378,650255808.0,2.13,0.65,0.004,1.36
2022-07-11,0.604,0.59,0.606,0.589,11352174,675382384.0,2.76,-4.07,-0.025,1.46
2022-07-12,0.586,0.583,0.592,0.579,9663669,565581266.0,2.2,-1.19,-0.007,1.24
2022-07-13,0.587,0.588,0.595,0.582,9188863,541305095.0,2.23,0.86,0.005,1.18
2022-07-14,0.588,0.59,0.597,0.584,7522996,444283721.0,2.21,0.34,0.002,0.97
2022-07-15,0.582,0.574,0.588,0.573,9358273,542392568.0,2.54,-2.71,-0.016,1.2
2022-07-18,0.576,0.59,0.59,0.567,10142321,587936778.0,4.01,2.79,0.016,1.31
2022-07-19,0.588,0.582,0.59,0.578,8220692,479095186.0,2.03,-1.36,-0.008,1.06
2022-07-20,0.592,0.593,0.597,0.59,7714764,458077552.0,1.2,1.89,0.011,0.99
2022-07-21,0.588,0.592,0.598,0.587,8901165,527455881.0,1.85,-0.17,-0.001,1.15
2022-07-22,0.599,0.594,0.603,0.59,6162797,367349878.0,2.2,0.34,0.002,0.79
